Date,aqi,co,dew,humidity,no2,o3,pm10,pm25,precipitation,pressure,so2,temperature,wind gust,wind speed
2020-10-24,,,16.7,71.0,23.0,36.0,36.0,35.0,,1000.2,,23.4,,2.0
2020-10-25,,,19.1,79.5,14.0,32.0,28.0,34.0,99.0,999.5,,22.2,,3.0
2020-10-26,,,20.5,90.6,19.0,27.0,20.0,33.0,0.4,999.6,,21.4,,2.0
2020-10-27,,,22.1,84.0,20.0,21.0,21.0,33.0,,998.6,,25.0,,2.0
2020-10-28,,,21.8,90.1,15.0,27.0,23.0,34.0,,998.6,,23.3,,3.0
2020-10-29,,,20.5,87.9,12.0,34.0,16.0,26.0,0.5,999.7,,22.0,,3.0
2020-10-30,,,20.3,97.6,16.0,21.0,12.0,21.0,0.2,1003.5,,21.0,,2.0
2020-10-31,,,21.4,92.4,22.0,20.0,22.0,36.0,99.3,1003.2,,22.2,,2.0
2020-11-01,,,21.9,93.0,20.0,30.0,23.0,41.0,,1002.4,,23.6,,2.0
2020-11-02,,,22.3,88.5,15.0,9.0,23.0,44.0,,1002.1,,23.0,,2.0
2020-11-03,,,18.4,81.5,12.0,12.0,17.0,23.0,,1004.1,,21.2,,2.0
2020-11-04,,,18.1,81.4,16.0,24.0,27.0,39.0,,1003.5,,21.0,,1.0
2020-11-05,,,20.0,83.2,21.0,26.0,33.0,48.0,,1003.5,,23.0,,1.0
2020-11-06,,,20.8,87.5,,,,,,1003.9,,23.5,,3.0
2020-11-07,,,19.7,75.8,,,,,,1004.2,,23.0,,2.0
2020-11-08,,,18.8,75.6,,,,,,1005.1,,22.9,,2.0
2020-11-09,,,15.3,60.3,32.0,26.0,41.0,40.0,,1004.5,,22.0,,2.0
2020-11-10,,,15.8,65.3,23.0,31.0,36.0,35.0,,1004.9,,22.3,,2.0
2020-11-11,,,15.6,65.8,17.0,36.0,31.0,40.0,,1006.5,,22.1,,2.0
2020-11-12,,,16.8,73.4,18.0,31.0,34.0,44.0,,1005.6,,22.6,,2.0
2020-11-13,,,15.9,71.2,20.0,35.0,34.0,44.0,,1003.7,,22.0,,2.0
2020-11-14,,,16.9,69.1,16.0,30.0,29.0,41.0,,1003.3,,20.3,,3.0
2020-11-15,,,18.0,97.5,16.0,14.0,19.0,33.0,0.3,1003.2,,18.5,,3.0
2020-11-16,,,20.9,98.8,22.0,13.0,24.0,43.0,1.1,1002.5,,21.1,,2.0
2020-11-17,,,21.5,95.3,17.0,14.0,17.0,31.0,0.5,999.8,,22.6,,1.0
2020-11-18,,,22.8,97.0,13.0,13.0,12.0,22.0,99.0,998.2,,23.1,,1.0
2020-11-19,,,22.8,97.0,14.0,7.0,10.0,18.0,,997.7,,23.0,,1.0
2020-11-20,,,22.6,95.3,14.0,6.0,10.0,18.0,,998.1,,23.0,,1.0
2020-11-21,,,23.1,97.0,14.0,11.0,7.0,14.0,,998.8,,23.6,,1.0
2020-11-22,,,23.5,93.6,17.0,9.0,13.0,20.0,,1001.9,,23.5,,1.0
2020-11-23,,,22.2,89.7,15.0,17.0,18.0,21.0,,1003.4,,23.0,,1.0
2020-11-24,,,20.8,87.3,21.0,14.0,23.0,38.0,,1003.9,,22.2,,1.0
2020-11-25,,,20.9,90.2,16.0,19.0,20.0,35.0,,1003.3,,22.3,,2.0
2020-11-26,,,20.9,88.5,16.0,25.0,21.0,33.0,,1004.3,,22.6,,2.0
2020-11-27,,,20.7,87.4,16.0,17.0,30.0,42.0,,1006.1,,22.9,,1.0
2020-11-28,,,16.8,79.0,11.0,13.0,24.0,31.0,,1007.9,,19.2,,1.0
2020-11-29,,,15.7,82.2,11.0,14.0,21.0,23.0,,1008.0,,18.3,,1.0
2020-11-30,,,14.3,79.2,13.0,18.0,35.0,38.0,,1008.4,,18.7,,1.0
2020-12-01,,,14.6,80.0,16.0,22.0,35.0,45.0,,1007.8,,18.0,,2.0
2020-12-02,,,15.4,79.3,14.0,23.0,31.0,44.0,99.0,1007.0,,18.7,,1.0
2020-12-03,,,15.5,74.6,9.0,21.0,30.0,45.0,,1007.2,,18.3,,2.0
2020-12-04,,,11.4,78.1,9.0,19.0,27.0,34.0,,1008.3,,15.8,,2.0
2020-12-05,,,11.3,85.2,14.0,18.0,29.0,34.0,,1008.4,,15.9,,1.0
2020-12-06,,,14.1,85.9,18.0,19.0,28.0,44.0,,1006.6,,15.2,,2.0
2020-12-07,,,13.9,78.6,15.0,22.0,34.0,54.0,,1006.9,,16.8,,2.0
2020-12-08,,,13.9,67.9,13.0,20.0,27.0,42.0,,1006.1,,17.6,,2.0
2020-12-09,,,15.4,80.0,15.0,14.0,29.0,46.0,,1003.3,,18.0,,1.0
2020-12-10,,,16.0,81.1,14.0,23.0,39.0,60.0,,1002.8,,19.7,,2.0
2020-12-11,,,17.9,85.2,14.0,26.0,35.0,61.0,,1001.8,,20.0,,1.0
2020-12-12,,,18.8,92.8,12.0,25.0,30.0,53.0,,999.8,,19.6,,2.0
2020-12-13,,,21.8,96.4,11.0,16.0,34.0,63.0,,997.8,,22.4,,2.0
2020-12-14,,,21.6,89.7,10.0,7.0,16.0,29.0,99.0,1000.6,,22.2,,2.0
2020-12-15,,,13.8,94.4,6.0,8.0,8.0,15.0,99.3,1006.8,,14.3,,2.0
2020-12-16,,,11.1,88.2,9.0,10.0,11.0,12.0,99.1,1009.0,,13.0,,2.0
2020-12-17,,,11.2,87.6,10.0,5.0,13.0,22.0,99.3,1007.9,,13.2,,2.0
2020-12-18,,,10.5,83.1,6.0,13.0,18.0,17.0,,1008.0,,13.0,,2.0
2020-12-19,,,9.4,80.0,11.0,18.0,22.0,37.0,,1010.7,,13.2,,2.0
2020-12-20,,,8.1,67.0,11.0,20.0,29.0,41.0,,1011.9,,13.3,,2.0
2020-12-21,,,7.2,58.5,15.0,27.0,33.0,50.0,,1008.4,,15.4,,2.0
2020-12-22,,,10.9,69.6,17.0,21.0,35.0,57.0,,1004.9,,17.3,,2.0
2020-12-23,,,14.8,80.4,18.0,17.0,34.0,59.0,,1003.5,,17.1,,1.0
2020-12-24,,,15.5,87.0,12.0,8.0,16.0,29.0,99.8,1003.4,,17.8,,1.0
2020-12-25,,,15.6,84.3,14.0,11.0,29.0,48.0,,1003.6,,17.6,,1.0
2020-12-26,,,16.4,91.5,17.0,6.0,44.0,86.0,,1002.2,,18.3,,1.0
2020-12-27,,,18.8,95.8,14.0,5.0,23.0,45.0,99.0,1001.1,,19.3,,1.0
2020-12-28,,,19.3,97.5,12.0,7.0,25.0,49.0,99.8,999.1,,20.0,,2.0
2020-12-29,,,19.4,93.4,10.0,12.0,20.0,37.0,,1000.2,,19.6,,1.0
2020-12-30,,,10.8,66.2,9.0,17.0,23.0,29.0,,1008.8,,17.0,,2.0
2020-12-31,,,7.6,68.5,13.0,24.0,34.0,38.0,,1011.6,,12.3,,2.0
2021-01-01,,,5.9,75.5,9.0,30.0,23.0,34.0,,1011.2,,13.2,,2.0
2021-01-02,,,8.7,81.7,13.0,23.0,32.0,52.0,,1007.3,,14.3,,2.0
2021-01-03,,,11.6,83.3,17.0,28.0,36.0,56.0,99.0,1007.8,,14.4,,2.0
2021-01-04,,,12.7,80.1,15.0,29.0,34.0,60.0,,1006.6,,17.2,,1.0
2021-01-05,,,15.0,84.1,22.0,19.0,51.0,81.0,,1005.9,,16.9,,1.0
2021-01-06,,,14.7,87.0,22.0,17.0,53.0,99.0,,1004.2,,17.0,,1.0
2021-01-07,,,12.8,91.2,10.0,19.0,39.0,76.0,99.5,1005.0,,13.6,,1.0
2021-01-08,,,7.4,86.2,11.0,16.0,11.0,19.0,,1010.6,,10.1,,2.0
2021-01-09,,,6.0,81.0,11.0,26.0,21.0,33.0,,1010.3,,9.2,,1.0
2021-01-10,,,4.8,72.9,17.0,22.0,34.0,48.0,,1009.5,,10.6,,1.0
2021-01-11,,,2.4,47.3,14.0,30.0,34.0,39.0,,1014.3,,11.3,,2.0
2021-01-12,,,3.1,54.1,14.0,38.0,32.0,41.0,,1010.8,,13.0,,2.0
2021-01-13,,,9.4,72.5,20.0,41.0,39.0,67.0,,1004.5,,14.3,,1.0
2021-01-14,,,11.6,79.8,24.0,31.0,42.0,77.0,,1003.3,,15.0,,2.0
2021-01-15,,,14.2,91.4,22.0,21.0,39.0,74.0,,1001.5,,15.5,,2.0
2021-01-16,,,14.8,83.7,31.0,18.0,40.0,72.0,,1001.4,,17.4,,1.0
2021-01-17,,,11.3,85.3,15.0,37.0,47.0,81.0,,1010.7,,15.8,,2.0
2021-01-18,,,10.1,80.7,14.0,42.0,28.0,42.0,,1008.8,,12.8,,1.0
2021-01-19,,,11.2,90.7,19.0,34.0,47.0,86.0,,1004.7,,14.0,,2.0
2021-01-20,,,12.8,92.4,25.0,33.0,51.0,100.0,,1004.2,,13.6,,2.0
