Date,aqi,co,dew,humidity,no2,o3,pm10,pm25,precipitation,pressure,so2,temperature,wind gust,wind speed
2020-10-31,,4.0,24.5,91.0,,,17.0,27.0,,1014.5,,26.0,,4.1
2020-11-01,,4.0,23.0,85.5,,,29.0,34.0,,1014.0,,26.0,,3.0
2020-11-02,,6.0,22.0,88.0,,,57.0,34.0,,1015.0,,24.0,,1.5
2020-11-03,,6.0,22.0,83.0,,,41.0,52.0,,1015.5,,25.0,,2.0
2020-11-04,,9.0,22.0,91.0,,,35.0,44.0,,1015.0,,23.5,,2.0
2020-11-05,,8.0,22.0,94.0,,,35.0,50.0,,1015.0,,22.0,,3.6
2020-11-06,,3.0,24.0,94.0,,,10.0,15.0,,1014.0,,25.0,,4.6
2020-11-07,,9.0,22.5,88.5,,,31.0,47.0,,1016.5,,24.0,,2.0
2020-11-08,,6.0,22.5,85.5,,,50.0,65.0,,1016.5,,25.0,,3.3
2020-11-09,,5.0,22.0,83.0,,,53.0,65.0,,1014.5,,25.0,,4.1
2020-11-10,,3.0,21.5,94.0,,,38.0,56.0,,1015.0,,22.0,,4.3
2020-11-11,,2.0,24.0,94.0,,,11.0,18.0,,1014.5,,24.0,13.8,7.7
2020-11-12,,7.0,22.0,91.0,,,21.0,29.0,,1017.0,,24.0,,4.1
2020-11-13,,8.0,20.0,78.0,,,48.0,59.0,,1016.0,,23.0,,3.8
2020-11-14,,4.0,20.0,94.0,,,34.0,46.0,,1013.0,,21.0,15.9,6.6
2020-11-15,,,21.0,88.0,,,,,,1011.5,,23.0,21.3,1.8
2020-11-16,,12.0,22.0,97.0,,,16.0,25.0,,1015.0,,23.0,,2.0
2020-11-17,,6.0,23.5,94.0,,,27.0,31.0,,1014.0,,25.0,,1.8
2020-11-18,,5.0,23.5,88.0,,,17.0,24.0,,1012.0,,25.0,,1.5
2020-11-19,,5.0,24.0,83.0,,,19.0,13.0,,1011.0,,26.0,,2.0
2020-11-20,,4.0,23.5,88.0,,,26.0,22.0,,1012.0,,26.0,,1.8
2020-11-21,,4.0,23.0,88.0,,,21.0,24.0,,1012.0,,26.0,,2.8
2020-11-22,,3.0,23.0,88.0,,,16.0,15.0,,1014.5,,26.0,,1.8
2020-11-23,,4.0,23.5,88.0,,,12.0,17.0,,1016.0,,25.0,,1.5
2020-11-24,,3.0,24.0,88.0,,,13.0,19.0,,1016.0,,26.0,,4.8
2020-11-25,,3.0,23.0,88.0,,,18.0,22.0,,1015.5,,25.0,,3.6
2020-11-26,,3.0,23.0,94.0,,,15.0,22.0,,1016.0,,23.5,,1.5
2020-11-27,,2.0,22.0,80.5,,,26.0,26.0,,1017.0,,25.5,,5.1
2020-11-28,,3.0,21.5,94.0,,,20.0,32.0,,1018.0,,22.0,,3.6
2020-11-29,,3.0,21.0,94.0,,,19.0,35.0,,1018.0,,22.0,,3.3
2020-11-30,,4.0,21.0,100.0,,,10.0,22.0,,1018.5,,21.0,,3.3
2020-12-01,,4.0,22.0,97.0,,,5.0,10.0,,1018.0,,22.0,,5.1
2020-12-02,,4.0,20.5,83.0,,,41.0,32.0,,1018.0,,23.5,,5.1
2020-12-03,,5.0,19.0,78.0,,,,,,1018.0,,23.0,,3.8
2020-12-04,,5.0,18.0,90.5,,,,,,1018.5,,20.0,,2.0
2020-12-05,,6.0,18.0,93.0,,,,,,1019.5,,19.0,,2.8
2020-12-06,,8.0,17.5,93.0,,,,,,1019.5,,19.0,,2.8
2020-12-07,,6.0,19.0,93.0,,,,,,1019.0,,20.0,,2.5
2020-12-08,,7.0,19.5,93.0,,,16.0,31.0,,1019.0,,20.0,,1.8
2020-12-09,,7.0,18.0,93.0,,,21.0,42.0,,1017.0,,19.0,,2.3
2020-12-10,,7.0,19.0,93.0,,,21.0,42.0,,1016.0,,20.0,,2.0
2020-12-11,,7.0,20.5,100.0,,,14.0,28.0,,1015.0,,21.0,,2.0
2020-12-12,,7.0,22.0,100.0,,,24.0,43.0,,1013.0,,22.0,,2.0
2020-12-13,,4.0,22.0,91.0,,,27.0,32.0,,1012.0,,24.0,,1.5
2020-12-14,,4.0,23.0,94.0,,,17.0,25.0,,1013.5,,24.0,,1.5
2020-12-15,,3.0,22.5,88.0,,,25.0,34.0,,1016.5,,24.0,,5.1
2020-12-16,,5.0,20.0,94.0,,,2.0,2.0,,1018.5,,21.0,,4.1
2020-12-17,,5.0,18.5,93.0,,,1.0,1.0,,1018.0,,19.0,,3.6
2020-12-18,,4.0,19.0,93.0,,,1.0,1.0,,1018.5,,19.0,,3.3
2020-12-19,,4.0,17.0,96.5,,,,,,1020.5,,17.5,,5.1
2020-12-20,,3.0,15.0,93.0,,,,,,1022.0,,16.0,,5.4
2020-12-21,,5.0,15.0,96.5,,,,,,1021.0,,15.0,,4.8
2020-12-22,,4.0,16.0,100.0,,,,,,1018.5,,16.0,,3.3
2020-12-23,,6.0,17.0,93.0,,,1.0,2.0,,1016.0,,18.0,,2.5
2020-12-24,,6.0,18.5,100.0,,,9.0,2.0,,1016.0,,19.0,,2.5
2020-12-25,,7.0,19.0,93.0,,,5.0,9.0,,1017.0,,19.0,,2.5
2020-12-26,,6.0,19.0,90.5,,,17.0,27.0,,1016.0,,21.0,,2.3
2020-12-27,,5.0,21.0,94.0,,,53.0,88.0,,1014.0,,22.0,,1.5
2020-12-28,,1.0,20.0,88.0,,,52.0,56.0,,1013.0,,22.5,,1.5
2020-12-29,,2.0,21.0,91.0,,,29.0,33.0,,1013.0,,23.0,,1.8
2020-12-30,,2.0,20.0,94.0,,,38.0,53.0,,1018.0,,22.0,,3.0
2020-12-31,,3.0,17.0,93.0,,,14.0,28.0,,1021.5,,19.0,,3.6
2021-01-01,,2.0,15.5,93.0,,,2.0,2.0,,1022.0,,17.0,,2.3
2021-01-02,,3.0,13.5,87.0,,,1.0,2.0,,1021.0,,16.0,,2.5
2021-01-03,,2.0,16.0,93.0,,,4.0,3.0,,1020.0,,17.0,,2.3
2021-01-04,,2.0,16.0,93.0,,,2.0,5.0,,1020.0,,17.0,,2.5
2021-01-05,,2.0,18.0,93.0,,,27.0,55.0,,1019.0,,18.0,,2.3
2021-01-06,,2.0,18.0,96.5,,,13.0,19.0,,1017.0,,19.0,,2.5
2021-01-07,,2.0,17.0,93.0,,,10.0,19.0,,1016.5,,18.5,,2.5
2021-01-08,,3.0,15.0,96.5,,,1.0,2.0,,1020.0,,18.0,,6.1
2021-01-09,,3.0,14.0,93.0,,,,,,1021.5,,15.0,,4.6
2021-01-10,,3.0,13.5,93.0,,,,,,1021.0,,14.0,,3.3
2021-01-11,,3.0,12.5,96.5,,,,,,1025.0,,13.0,,5.1
2021-01-12,,2.0,11.0,87.0,,,,,,1024.5,,12.5,,4.1
2021-01-13,,2.0,12.0,84.5,,,7.0,15.0,,1019.0,,14.0,,1.8
2021-01-14,,3.0,15.0,90.0,,,57.0,44.0,,1017.0,,17.5,,1.0
2021-01-15,,2.0,16.0,85.0,,,57.0,38.0,,1015.0,,18.5,,1.0
2021-01-16,,2.0,18.0,88.0,,,40.0,41.0,,1015.0,,21.0,,1.5
2021-01-17,,2.0,18.0,93.0,,,46.0,39.0,,1019.5,,20.0,,2.5
2021-01-18,,3.0,14.0,90.0,,,17.0,33.0,,1022.0,,17.0,,4.8
2021-01-19,,2.0,14.0,82.0,,,57.0,11.0,,1019.0,,17.5,,2.0
2021-01-20,,3.0,16.0,93.0,,,22.0,40.0,,1017.0,,17.0,,1.8
