Date,aqi,co,dew,humidity,no2,o3,pm10,pm25,precipitation,pressure,so2,temperature,wind gust,wind speed
2020-12-02,154.0,7.0,11.0,61.0,17.0,5.0,44.0,116.0,,1021.0,3.1,18.0,,2.8
2020-12-03,118.0,7.0,10.0,53.5,11.9,5.0,31.0,116.0,,1021.5,3.0,19.0,,3.8
2020-12-04,63.0,5.0,7.0,52.0,10.1,6.0,21.0,67.0,,1023.0,3.0,17.5,,3.3
2020-12-05,76.0,6.0,6.0,54.0,12.0,5.0,22.0,82.0,,1023.0,3.0,15.0,,3.0
2020-12-06,146.0,7.0,8.0,66.5,16.0,4.0,44.0,122.0,,1021.0,3.0,16.5,8.2,2.0
2020-12-07,167.0,7.0,11.5,61.0,17.4,5.0,50.0,150.0,,1021.5,4.0,18.0,,3.0
2020-12-08,157.0,7.0,11.0,63.0,16.0,4.0,38.0,112.0,,1021.5,3.0,18.0,,2.3
2020-12-09,171.0,10.0,12.0,64.0,21.1,4.1,48.0,155.0,,1017.5,3.1,19.5,,2.0
2020-12-10,178.0,0.2,13.5,68.0,24.0,2.1,54.0,155.0,,1017.0,4.0,19.0,,1.8
2020-12-11,178.0,10.0,15.0,77.0,21.1,3.0,52.0,149.0,,1015.0,3.0,21.0,,2.0
2020-12-12,176.0,8.0,16.0,70.5,17.0,4.1,37.0,108.0,,1014.0,3.0,21.0,,2.8
2020-12-13,182.0,7.0,19.0,83.0,13.3,3.7,35.0,80.0,,1011.0,2.0,23.0,,2.8
2020-12-14,181.0,7.0,19.0,69.0,11.0,3.0,24.0,70.0,,1014.0,1.6,22.5,,2.3
2020-12-15,56.0,6.0,9.0,71.0,6.9,2.1,13.0,38.0,,1021.5,2.0,14.0,,4.8
2020-12-16,57.0,6.0,7.0,60.0,5.5,2.9,13.0,36.0,,1024.0,2.0,13.0,,4.1
2020-12-17,57.0,6.0,6.0,64.0,5.1,3.0,17.0,47.0,,1023.0,2.0,12.5,,3.8
2020-12-18,66.0,4.0,6.0,62.0,5.0,3.0,16.0,61.0,,1023.5,1.1,13.0,,4.1
2020-12-19,87.0,5.0,4.0,48.5,7.4,6.5,21.0,68.0,,1026.0,3.0,15.0,,3.8
2020-12-20,94.0,4.0,2.5,44.0,8.7,9.0,26.0,73.0,,1026.5,3.0,15.0,,3.8
2020-12-21,99.0,5.0,1.0,35.0,11.0,9.0,32.0,92.0,,1024.5,3.1,15.5,,3.6
2020-12-22,154.0,8.0,6.5,42.0,17.0,3.0,52.0,120.0,,1020.5,3.1,19.0,,1.8
2020-12-23,155.0,10.0,10.0,55.0,20.6,2.0,45.0,137.0,,1017.0,5.6,18.0,,2.3
2020-12-24,123.0,8.0,10.0,55.5,16.0,5.3,36.0,108.0,,1018.0,3.0,18.5,,2.0
2020-12-25,165.0,12.0,12.0,63.0,19.7,2.0,52.0,146.0,,1017.0,5.6,18.5,,2.0
2020-12-26,178.0,12.0,14.0,70.0,18.0,2.0,49.0,110.0,,1016.0,4.1,19.5,,1.8
2020-12-27,195.0,12.0,17.5,88.0,12.0,2.0,51.0,116.0,,1014.0,3.0,20.0,,1.8
2020-12-28,160.0,11.0,19.0,88.0,9.6,2.0,26.0,75.0,,1012.0,2.0,21.0,,3.3
2020-12-29,96.0,8.0,19.0,76.0,11.0,2.5,16.0,58.0,,1013.0,2.0,21.5,,2.8
2020-12-30,56.0,7.0,3.0,38.0,10.6,5.3,24.0,68.0,,1023.5,3.0,18.0,12.3,4.8
2020-12-31,81.0,8.0,2.0,38.0,14.2,5.7,28.0,93.0,,1026.0,4.6,14.0,,2.8
2021-01-01,111.0,8.0,-1.5,33.5,15.0,3.0,46.0,127.0,,1026.0,4.6,12.0,,1.8
2021-01-02,164.0,9.0,4.0,50.0,16.5,4.0,68.0,166.0,,1022.5,5.6,13.0,,1.8
2021-01-03,160.0,9.0,5.0,48.0,15.0,4.0,65.0,163.0,,1021.5,5.0,16.0,,2.8
2021-01-04,158.0,9.0,5.5,48.0,16.0,6.5,65.0,161.0,,1021.0,6.0,16.0,,1.2
2021-01-05,190.0,12.0,9.0,59.0,16.5,3.3,79.0,178.0,,1020.0,5.1,17.0,,1.5
2021-01-06,173.0,10.0,9.5,63.0,9.6,6.1,57.0,152.0,,1019.0,4.0,16.0,,2.5
2021-01-07,157.0,10.0,6.5,60.0,9.0,3.3,50.0,137.0,,1020.0,3.6,14.0,,4.3
2021-01-08,56.0,7.0,0.5,49.0,4.6,4.5,12.0,50.0,,1025.5,2.0,11.0,,4.8
2021-01-09,55.0,4.0,-2.5,37.0,6.4,5.0,21.0,52.0,,1025.5,3.0,10.5,,3.0
2021-01-10,59.0,3.0,-3.0,37.0,9.0,4.9,22.0,94.0,,1024.5,3.0,11.0,,2.3
2021-01-11,79.0,3.0,-3.0,35.0,10.0,4.1,29.0,91.0,,1028.5,3.1,13.0,,3.0
2021-01-12,98.0,0.4,-2.5,32.0,13.0,3.0,34.0,85.0,,1026.5,4.0,14.5,,2.0
2021-01-13,144.0,0.3,2.5,44.0,18.8,4.0,50.0,150.0,,1019.0,7.0,14.5,,2.0
2021-01-14,152.0,0.3,6.0,56.0,20.2,4.0,57.0,162.0,,1017.0,8.2,15.5,,2.0
2021-01-15,175.0,7.0,12.0,69.5,21.0,2.0,61.0,163.0,,1015.5,5.1,17.0,,1.5
2021-01-16,186.0,0.3,12.5,72.0,17.0,2.0,61.0,153.0,,1015.5,7.1,18.0,,1.2
2021-01-17,119.0,0.2,9.5,58.0,8.3,3.3,45.0,134.0,,1026.0,4.0,16.0,,2.8
2021-01-18,103.0,5.0,3.0,47.0,10.0,5.7,31.0,109.0,,1024.5,4.0,14.5,,2.0
2021-01-19,144.0,0.3,7.5,60.0,18.0,3.0,42.0,126.0,,1019.0,4.6,14.5,,2.5
2021-01-20,171.0,0.4,10.0,71.5,16.5,4.0,54.0,142.0,,1017.5,6.1,13.0,,2.0
